divid,exp.max.premath.std,max.premath.std,scaled.premath,exp.max.postmath.std,max.postmath.std,scaled.postmath,rank,male,numstud,bot20,bal,mumbai,year,city,classyearid
323,-0.0011325689982819363,0,0,0.10516700721046822,1,5.3999999999999995,14.5,0,43,1,1,0,2,Vadodara,323
349,0.9345914883682638,0,16.8,0.432996692494406,0,10.799999999999999,27,1,30,0,0,0,2,Vadodara,349
349,0.29011973093649496,0,8.4,0.1550381237237382,0,6.6,23,1,30,0,0,0,2,Vadodara,349
349,0.6369267085258542,1,13.2,0.21850274763865896,0,7.8,28,1,30,0,0,0,2,Vadodara,349
349,0.4536006717562599,1,10.799999999999999,0.06634357952744366,0,4.2,24,1,30,0,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,0.432996692494406,1,10.799999999999999,8,1,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,0.036202636625031814,0,3,15,1,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,1,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,1,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,2.0429050573028777,2,25.2,6.5,1,30,1,0,0,2,Vadodara,349
349,0.29011973093649496,1,8.4,0.5207739157162543,0,12,25.5,1,30,0,0,0,2,Vadodara,349
349,0.07286683109835593,0,3,0.024819555235310667,0,2.4,15,1,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,1,30,1,0,0,2,Vadodara,349
349,1.198129635277079,1,19.2,1.284613420408346,1,20.4,29,0,30,0,0,0,2,Vadodara,349
349,2.0396016047313217,2,24.599999999999998,1.3652788103235793,2,21,30,0,30,0,0,0,2,Vadodara,349
349,0.019310471728809696,0,1.2,0.432996692494406,1,10.799999999999999,18.5,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,0.950257697797843,1,17.4,15,0,30,1,0,0,2,Vadodara,349
349,0.14581423869470483,0,5.3999999999999995,5.771640399933053e-4,0,0,22,0,30,0,0,0,2,Vadodara,349
349,0.07286683109835593,0,3,5.771640399933053e-4,0,0,15,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,0,30,1,0,0,2,Vadodara,349
349,0.006384786005857869,0,0.6,0.8410013939687144,1,16.2,25.5,0,30,0,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,0,30,1,0,0,2,Vadodara,349
349,0.25766645096283247,1,7.8,5.771640399933053e-4,0,0,20.5,0,30,0,0,0,2,Vadodara,349
349,0.019310471728809696,0,1.2,5.771640399933053e-4,0,0,9.5,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,15,0,30,1,0,0,2,Vadodara,349
349,0.006384786005857869,0,0.6,5.771640399933053e-4,0,0,6.5,0,30,1,0,0,2,Vadodara,349
349,0.12291569618385662,1,4.8,0.036202636625031814,0,3,20.5,0,30,0,0,0,2,Vadodara,349
349,0.0379140983597996,0,1.7999999999999998,0.024819555235310667,0,2.4,18.5,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,11,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,12,0,30,1,0,0,2,Vadodara,349
349,-0.0011325689982819363,0,0,0.746143527215836,1,15,9.5,0,30,1,0,0,2,Vadodara,349
201,-0.0011325689982819363,0,0,0.21850274763865896,0,7.8,50,1,100,0,0,0,2,Vadodara,201
201,0.1731848799190803,0,6,1.0099838714095957,2,18,84.5,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.1550381237237382,0,6.6,42,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.036202636625031814,0,3,21,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.34523004909319005,1,9.6,72,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.024819555235310667,0,2.4,35.5,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.3018828164009067,0,9,68.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.1853092745370732,1,7.199999999999999,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.024819555235310667,0,2.4,13,1,100,1,0,0,2,Vadodara,201
201,0.5468998408175811,1,12,0.432996692494406,1,10.799999999999999,98,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.47752749782441706,0,11.4,29.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.05019583723329351,0,3.5999999999999996,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.47752749782441706,2,11.4,60,1,100,0,0,0,2,Vadodara,201
201,0.25766645096283247,1,7.8,0.950257697797843,2,17.4,88,1,100,0,0,0,2,Vadodara,201
201,0.006384786005857869,0,0.6,0.7912786737681455,0,15.6,50,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.7912786737681455,0,15.6,55,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.5642656392431303,0,12.6,50,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,13,1,100,1,0,0,2,Vadodara,201
201,0.08760221890078805,0,3.5999999999999996,0.8410013939687144,1,16.2,68.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.25764003749844977,0,8.4,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.036202636625031814,0,3,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.036202636625031814,0,3,50,1,100,0,0,0,2,Vadodara,201
201,0.20169822937713042,0,6.6,0.746143527215836,0,15,86,1,100,0,0,0,2,Vadodara,201
201,0.25766645096283247,0,7.8,0.6090424456343941,0,13.2,84.5,1,100,0,0,0,2,Vadodara,201
201,0.5926192840237535,1,12.6,0.6090424456343941,1,13.2,93.5,1,100,0,0,0,2,Vadodara,201
201,0.4536006717562599,1,10.799999999999999,0.7912786737681455,0,15.6,90,1,100,0,0,0,2,Vadodara,201
201,0.08760221890078805,0,3.5999999999999996,1.4501653485996975,1,21.599999999999998,57,1,100,0,0,0,2,Vadodara,201
201,0.08760221890078805,0,3.5999999999999996,0.12790059717325358,1,6,74.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.3018828164009067,1,9,5.5,1,100,1,0,0,2,Vadodara,201
201,0.4536006717562599,0,10.799999999999999,3.043367958686431,3,30,97,1,100,0,0,0,2,Vadodara,201
201,0.3677084034118898,1,9.6,1.3652788103235793,2,21,89,1,100,0,0,0,2,Vadodara,201
201,0.05823548318293822,0,2.4,1.4501653485996975,2,21.599999999999998,78,1,100,0,0,0,2,Vadodara,201
201,0.14581423869470483,1,5.3999999999999995,1.729399351585136,2,23.4,80,1,100,0,0,0,2,Vadodara,201
201,0.1731848799190803,1,6,1.0727138786137522,1,18.599999999999998,82,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.5207739157162543,1,12,29.5,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.12790059717325358,0,6,53.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,68.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.06634357952744366,0,4.2,5.5,1,97,1,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.036202636625031814,0,3,5.5,1,100,1,0,0,2,Vadodara,201
201,0.0379140983597996,0,1.7999999999999998,0.6090424456343941,1,13.2,72,1,100,0,0,0,2,Vadodara,201
367,0.08760221890078805,0,3.5999999999999996,0.34523004909319005,0,9.6,42.5,1,97,0,1,0,2,Vadodara,367
201,0.019310471728809696,0,1.2,1.284613420408346,2,20.4,42,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.746143527215836,0,15,62.5,1,100,0,0,0,2,Vadodara,201
201,0.07286683109835593,0,3,1.0727138786137522,1,18.599999999999998,62.5,1,100,0,0,0,2,Vadodara,201
201,0.14581423869470483,0,5.3999999999999995,0.7005470338762972,1,14.399999999999999,78,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.0033683107935792425,0,0.6,5.5,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.6090424456343941,0,13.2,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,5.5,1,100,1,0,0,2,Vadodara,201
201,0.0379140983597996,1,1.7999999999999998,0.6543586897607435,0,13.799999999999999,62.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,13,1,100,1,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,5.5,1,97,1,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.21850274763865896,1,7.8,42,1,100,0,0,0,2,Vadodara,201
201,0.05823548318293822,0,2.4,1.0727138786137522,1,18.599999999999998,62.5,1,100,0,0,0,2,Vadodara,201
367,0.22893278079797116,0,7.199999999999999,0.5642656392431303,1,12.6,72.5,1,97,0,1,0,2,Vadodara,367
201,0.006384786005857869,0,0.6,0.7005470338762972,1,14.399999999999999,13,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.21850274763865896,0,7.8,21,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.7005470338762972,1,14.399999999999999,24.5,1,97,0,1,0,2,Vadodara,367
201,0.07286683109835593,0,3,0.746143527215836,1,15,65.5,1,100,0,0,0,2,Vadodara,201
201,0.05823548318293822,0,2.4,0.8410013939687144,0,16.2,74.5,1,100,0,0,0,2,Vadodara,201
367,0.1731848799190803,0,6,1.6323829366599985,2,22.8,87.5,1,97,0,1,0,2,Vadodara,367
201,0.019310471728809696,0,1.2,0.01555794491732293,0,1.7999999999999998,68.5,1,100,0,0,0,2,Vadodara,201
201,0.05823548318293822,0,2.4,0.34523004909319005,1,9.6,50,1,100,0,0,0,2,Vadodara,201
367,0.3273182126355447,0,9,5.771640399933053e-4,0,0,90,1,97,0,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.01555794491732293,0,1.7999999999999998,5.5,1,100,1,0,0,2,Vadodara,201
201,0.006384786005857869,0,0.6,0.6090424456343941,1,13.2,42,1,100,0,0,0,2,Vadodara,201
201,0.006384786005857869,0,0.6,0.6090424456343941,1,13.2,50,1,100,0,0,0,2,Vadodara,201
367,0.006384786005857869,0,0.6,0.7005470338762972,0,14.399999999999999,12.5,1,97,1,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.1550381237237382,1,6.6,42,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.10516700721046822,0,5.3999999999999995,42,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.024819555235310667,0,2.4,21,1,100,0,0,0,2,Vadodara,201
367,0.05823548318293822,0,2.4,0.10516700721046822,1,5.3999999999999995,57,1,97,0,1,0,2,Vadodara,367
201,0.0379140983597996,0,1.7999999999999998,0.6543586897607435,1,13.799999999999999,76,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,29.5,1,100,0,0,0,2,Vadodara,201
201,0.006384786005857869,0,0.6,0.21850274763865896,0,7.8,82,1,100,0,0,0,2,Vadodara,201
201,0.8268306051497987,1,15.6,0.8947535418909123,1,16.8,99,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.3018828164009067,0,9,50,1,100,0,0,0,2,Vadodara,201
367,0.0379140983597996,0,1.7999999999999998,1.20819633542036,1,19.8,70.5,1,97,0,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,5.5,1,100,1,0,0,2,Vadodara,201
367,0.29011973093649496,0,8.4,1.3652788103235793,2,21,82.5,1,97,0,1,0,2,Vadodara,367
201,0.08760221890078805,0,3.5999999999999996,1.0727138786137522,1,18.599999999999998,91,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.47752749782441706,1,11.4,32.5,1,97,0,1,0,2,Vadodara,367
201,0.08760221890078805,1,3.5999999999999996,0.432996692494406,1,10.799999999999999,68.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.432996692494406,1,10.799999999999999,35.5,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.25764003749844977,0,8.4,50,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,12.5,1,97,1,1,0,2,Vadodara,367
201,0.14581423869470483,0,5.3999999999999995,1.729399351585136,3,23.4,78,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.05019583723329351,1,3.5999999999999996,35.5,1,100,0,0,0,2,Vadodara,201
367,0.12291569618385662,0,4.8,0.05019583723329351,0,3.5999999999999996,53.5,1,97,0,1,0,2,Vadodara,367
201,0.019310471728809696,0,1.2,0.08497215390823629,0,4.8,72,1,100,0,0,0,2,Vadodara,201
367,0.08760221890078805,0,3.5999999999999996,0.34523004909319005,1,9.6,77,1,97,0,1,0,2,Vadodara,367
201,0.006384786005857869,0,0.6,0.6090424456343941,1,13.2,50,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.12790059717325358,0,6,21,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.036202636625031814,0,3,5.5,1,100,1,0,0,2,Vadodara,201
367,0.14581423869470483,0,5.3999999999999995,2.154786454328293,3,25.8,64.5,0,97,0,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.12790059717325358,1,6,35.5,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.08497215390823629,0,4.8,68.5,0,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.024819555235310667,1,2.4,24.5,0,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.01555794491732293,0,1.7999999999999998,5.5,0,97,1,1,0,2,Vadodara,367
367,0.22893278079797116,0,7.199999999999999,0.05019583723329351,0,3.5999999999999996,79.5,0,97,0,1,0,2,Vadodara,367
367,0.14581423869470483,0,5.3999999999999995,0.008339739898135466,0,1.2,64.5,0,97,0,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.746143527215836,1,15,35.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,1.137717420684172,1,19.2,57,1,100,0,0,0,2,Vadodara,201
367,0.006384786005857869,0,0.6,0.008339739898135466,0,1.2,32.5,0,97,0,1,0,2,Vadodara,367
201,0.3273182126355447,1,9,0.5207739157162543,1,12,93.5,1,100,0,0,0,2,Vadodara,201
201,0.1731848799190803,0,6,0.7912786737681455,1,15.6,92,1,100,0,0,0,2,Vadodara,201
367,1.442547680025076,1,21,2.154786454328293,3,25.8,97,0,97,0,1,0,2,Vadodara,367
201,0.40964216748329413,1,10.2,1.5392458786703365,2,22.2,87,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.01555794491732293,0,1.7999999999999998,12.5,0,97,1,1,0,2,Vadodara,367
201,1.3570175237946542,2,20.4,2.154786454328293,3,25.8,100,1,100,0,0,0,2,Vadodara,201
201,0.05823548318293822,0,2.4,0.432996692494406,1,10.799999999999999,59,1,100,0,0,0,2,Vadodara,201
201,0.019310471728809696,0,1.2,0.6543586897607435,1,13.799999999999999,57,1,100,0,0,0,2,Vadodara,201
201,0.25766645096283247,0,7.8,0.7005470338762972,1,14.399999999999999,82,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.5207739157162543,1,12,29.5,1,100,0,0,0,2,Vadodara,201
201,0.8268306051497987,1,15.6,0.3018828164009067,0,9,95.5,1,100,0,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.3880466924357451,0,10.2,13,1,100,1,0,0,2,Vadodara,201
201,-0.0011325689982819363,0,0,0.6090424456343941,1,13.2,35.5,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.1853092745370732,0,7.199999999999999,5.5,0,97,1,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.3018828164009067,0,9,21,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.3018828164009067,0,9,32.5,0,97,0,1,0,2,Vadodara,367
367,0.3273182126355447,0,9,0.25764003749844977,0,8.4,82.5,0,97,0,1,0,2,Vadodara,367
201,-0.0011325689982819363,0,0,0.01555794491732293,0,1.7999999999999998,29.5,1,100,0,0,0,2,Vadodara,201
367,-0.0011325689982819363,0,0,0.05019583723329351,0,3.5999999999999996,5.5,1,97,1,1,0,2,Vadodara,367
367,0.019310471728809696,0,1.2,0.024819555235310667,0,2.4,37.5,1,97,0,1,0,2,Vadodara,367
316,0.4999567664647194,1,11.4,0.5642656392431303,0,12.6,35,1,41,0,0,0,2,Vadodara,316
367,0.006384786005857869,0,0.6,0.12790059717325358,0,6,79.5,1,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,1.6323829366599985,1,22.8,3,1,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.7005470338762972,1,14.399999999999999,32.5,1,97,0,1,0,2,Vadodara,367
316,0.8793757689035866,1,16.2,1.0727138786137522,0,18.599999999999998,38,1,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.8947535418909123,0,16.8,10,1,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.10516700721046822,1,5.3999999999999995,64.5,1,97,0,1,0,2,Vadodara,367
367,1.442547680025076,1,21,0.01555794491732293,0,1.7999999999999998,96,1,97,0,1,0,2,Vadodara,367
316,0.25766645096283247,1,7.8,0.8410013939687144,1,16.2,29.5,1,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.3018828164009067,1,9,10,1,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.47752749782441706,1,11.4,37.5,1,97,0,1,0,2,Vadodara,367
316,0.4999567664647194,1,11.4,1.4501653485996975,3,21.599999999999998,33,1,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.7005470338762972,1,14.399999999999999,29.5,1,41,0,0,0,2,Vadodara,316
316,1.198129635277079,2,19.2,1.6323829366599985,2,22.8,37,1,41,0,0,0,2,Vadodara,316
367,0.006384786005857869,0,0.6,0.06634357952744366,0,4.2,17.5,1,97,1,1,0,2,Vadodara,367
367,0.006384786005857869,0,0.6,0.0033683107935792425,0,0.6,70.5,1,97,0,1,0,2,Vadodara,367
367,0.0379140983597996,0,1.7999999999999998,0.5642656392431303,0,12.6,57,1,97,0,1,0,2,Vadodara,367
316,0.8793757689035866,1,16.2,1.5392458786703365,1,22.2,39.5,1,41,0,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.950257697797843,1,17.4,5.5,1,97,1,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.8947535418909123,1,16.8,32.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,1.4501653485996975,1,21.599999999999998,49.5,1,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,3,0,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,5.5,1,97,1,1,0,2,Vadodara,367
316,0.08760221890078805,0,3.5999999999999996,0.5207739157162543,0,12,27,0,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.6090424456343941,1,13.2,3,0,41,1,0,0,2,Vadodara,316
316,0.006384786005857869,0,0.6,1.0727138786137522,0,18.599999999999998,13.5,0,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.3018828164009067,1,9,49.5,1,97,0,1,0,2,Vadodara,367
316,0.8268306051497987,1,15.6,1.5392458786703365,2,22.2,36,0,41,0,0,0,2,Vadodara,316
367,0.29011973093649496,0,8.4,1.0099838714095957,1,18,87.5,1,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,0.8410013939687144,2,16.2,3,0,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.3880466924357451,0,10.2,17.5,0,97,1,1,0,2,Vadodara,367
367,0.08760221890078805,0,3.5999999999999996,1.4501653485996975,1,21.599999999999998,74.5,0,97,0,1,0,2,Vadodara,367
316,0.0379140983597996,0,1.7999999999999998,1.137717420684172,2,19.2,29.5,0,41,0,0,0,2,Vadodara,316
367,0.019310471728809696,0,1.2,0.06634357952744366,1,4.2,61,0,97,0,1,0,2,Vadodara,367
316,0.4536006717562599,1,10.799999999999999,2.512845588441951,3,27.599999999999998,41,0,41,0,0,0,2,Vadodara,316
316,0.006384786005857869,0,0.6,1.0727138786137522,2,18.599999999999998,26,0,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.036202636625031814,0,3,13.5,1,41,1,0,0,2,Vadodara,316
367,0.019310471728809696,0,1.2,0.3880466924357451,1,10.2,64.5,0,97,0,1,0,2,Vadodara,367
316,0.019310471728809696,0,1.2,1.0099838714095957,1,18,17,1,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.036202636625031814,0,3,5.5,0,97,1,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,0.6543586897607435,1,13.799999999999999,17,1,41,1,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.6543586897607435,1,13.799999999999999,10,1,41,1,0,0,2,Vadodara,316
367,0.22893278079797116,1,7.199999999999999,1.5392458786703365,2,22.2,77,0,97,0,1,0,2,Vadodara,367
316,0.019310471728809696,0,1.2,0.6543586897607435,1,13.799999999999999,8,1,41,1,0,0,2,Vadodara,316
367,0.1731848799190803,0,6,0.8947535418909123,2,16.8,74.5,0,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,5.771640399933053e-4,0,0,17.5,0,97,1,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,0.8947535418909123,1,16.8,6.5,1,41,1,0,0,2,Vadodara,316
367,0.05823548318293822,1,2.4,0.25764003749844977,1,8.4,57,0,97,0,1,0,2,Vadodara,367
367,0.019310471728809696,0,1.2,0.024819555235310667,0,2.4,49.5,0,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,3,1,41,1,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,0.950257697797843,2,17.4,21.5,0,41,0,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.6543586897607435,1,13.799999999999999,24.5,0,97,0,1,0,2,Vadodara,367
316,0.0379140983597996,0,1.7999999999999998,0.3880466924357451,1,10.2,23,0,41,0,0,0,2,Vadodara,316
367,0.6815584491626323,1,13.799999999999999,1.9347233833280884,3,24.599999999999998,94,0,97,0,1,0,2,Vadodara,367
316,0.05823548318293822,1,2.4,0.47752749782441706,1,11.4,24.5,0,41,0,0,0,2,Vadodara,316
316,0.14581423869470483,0,5.3999999999999995,1.4501653485996975,2,21.599999999999998,32,0,41,0,0,0,2,Vadodara,316
367,0.08760221890078805,1,3.5999999999999996,0.1853092745370732,0,7.199999999999999,64.5,0,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,1.4501653485996975,2,21.599999999999998,17,0,41,1,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.6090424456343941,0,13.2,42.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.746143527215836,1,15,42.5,1,97,0,1,0,2,Vadodara,367
316,-0.0011325689982819363,0,0,0.7005470338762972,1,14.399999999999999,6.5,0,41,1,0,0,2,Vadodara,316
367,0.20169822937713042,1,6.6,0.8947535418909123,0,16.8,85,1,97,0,1,0,2,Vadodara,367
316,0.14581423869470483,0,5.3999999999999995,1.284613420408346,1,20.4,34,0,41,0,0,0,2,Vadodara,316
316,-0.0011325689982819363,0,0,1.284613420408346,2,20.4,24.5,0,41,0,0,0,2,Vadodara,316
367,-0.0011325689982819363,0,0,0.036202636625031814,0,3,64.5,1,97,0,1,0,2,Vadodara,367
316,0.0379140983597996,1,1.7999999999999998,5.771640399933053e-4,0,0,13.5,0,41,1,0,0,2,Vadodara,316
367,0.1026561693858212,0,4.2,0.6090424456343941,1,13.2,72.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,1.0727138786137522,1,18.599999999999998,42.5,1,97,0,1,0,2,Vadodara,367
367,-0.0011325689982819363,0,0,0.008339739898135466,0,1.2,5.5,1,97,1,1,0,2,Vadodara,367
319,0.12291569618385662,0,4.8,0.10516700721046822,0,5.3999999999999995,5,0,23,1,0,0,2,Vadodara,319
367,0.07286683109835593,0,3,0.7912786737681455,0,15.6,60,1,97,0,1,0,2,Vadodara,367
319,1.1248142515702164,2,18.599999999999998,1.137717420684172,1,19.2,22,0,23,0,0,0,2,Vadodara,319
367,-0.0011325689982819363,0,0,0.10516700721046822,0,5.3999999999999995,17.5,1,97,1,1,0,2,Vadodara,367
319,0.1731848799190803,0,6,5.771640399933053e-4,0,0,13,0,23,1,0,0,2,Vadodara,319
319,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,2,0,23,1,0,0,2,Vadodara,319
367,0.019310471728809696,0,1.2,0.3880466924357451,1,10.2,42.5,1,97,0,1,0,2,Vadodara,367
319,0.25766645096283247,1,7.8,0.25764003749844977,0,8.4,12,0,23,1,0,0,2,Vadodara,319
367,-0.0011325689982819363,0,0,0.1550381237237382,0,6.6,49.5,1,97,0,1,0,2,Vadodara,367
319,0.019310471728809696,0,1.2,0.10516700721046822,0,5.3999999999999995,1,0,23,1,0,0,2,Vadodara,319
319,0.006384786005857869,0,0.6,0.06634357952744366,0,4.2,4,0,23,1,0,0,2,Vadodara,319
319,0.12291569618385662,0,4.8,0.1853092745370732,0,7.199999999999999,8.5,0,23,1,0,0,2,Vadodara,319
367,0.12291569618385662,0,4.8,1.729399351585136,1,23.4,89,1,97,0,1,0,2,Vadodara,367
319,0.40964216748329413,0,10.2,1.3652788103235793,1,21,14,0,23,1,0,0,2,Vadodara,319
367,0.1026561693858212,0,4.2,0.7912786737681455,1,15.6,82.5,1,97,0,1,0,2,Vadodara,367
319,0.0379140983597996,0,1.7999999999999998,0.08497215390823629,0,4.8,8.5,0,23,1,0,0,2,Vadodara,319
367,0.0379140983597996,0,1.7999999999999998,0.8947535418909123,0,16.8,86,1,97,0,1,0,2,Vadodara,367
319,0.3677084034118898,0,9.6,1.284613420408346,1,20.4,10.5,0,23,1,0,0,2,Vadodara,319
319,0.12291569618385662,0,4.8,0.01555794491732293,0,1.7999999999999998,7,0,23,1,0,0,2,Vadodara,319
367,0.08760221890078805,1,3.5999999999999996,0.950257697797843,1,17.4,77,1,97,0,1,0,2,Vadodara,367
319,0.12291569618385662,0,4.8,0.3018828164009067,0,9,10.5,0,23,1,0,0,2,Vadodara,319
